Orden de gobierno,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Responsable de la UC,Código del expediente,Referencia del expediente,Clave CUCOP,Título del expediente,Plantilla del expediente,Fundamento legal,Número de procedimiento,Fecha de fallo,Fecha de publicación,Fecha de apertura,Carácter del procedimiento,Tipo de contratación,Tipo Procedimiento,Forma de participación,Código del contrato,Núm. de control del contrato,Título del contrato,Descripción del contrato,Fecha de inicio del contrato,Fecha de fin del contrato,Importe DRC,Moneda del contrato,Estatus del contrato,Convenio modificatorio,Clave del programa federal,Fecha de firma del contrato,Contrato marco,Compra consolidada,Contrato plurianual,Clave de cartera SHCP,Folio en el RUPC,rfc,Proveedor o contratista,Estratificación,Clave del país de la empresa,RFC verificado en el SAT,Crédito externo,Organismo financiero,Dirección del anuncio
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR033,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR033,Sergio Rafael Abrego García,2527940,LICITACION PUBLICA NACIONAL,2540,LA-050GYR033-E566-2022 ADQ DE BIENES TERAPEUTICOS (ALERGENOS) 2023,01. Licitación Pública LAASSP,,LA-050GYR033-E566-2022,2022-11-22 00:00:00 GMT,2022-10-27 09:52,2022-11-15 09:00,,Servicios,,Electrónica,2916050,ABTN231703050002,ABTN231703050002,ADQUISICION DE BIENES TERAPEUTICOS (ALERGENOS) PARA EJERCER DEL 1 DE ENERO AL 31 DE DICIEMBRE 2023.,2023-01-01,2023-12-31,"900,000",MXN,Activo,0,,2022-11-22 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,"17,740",,KARINA RODRIGUEZ VICTORIO,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2527940
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR033,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR033,Sergio Rafael Abrego García,2527951,LICITACION PUBLICA NACIONAL,3720,LA-050GYR033-E569-2022 SERV DE TRASLADO DE PACIENTES EN AUTOBUS 2023,01. Licitación Pública LAASSP,,LA-050GYR033-E569-2022,2022-11-18 00:00:00 GMT,2022-10-27 09:43,2022-11-16 10:30,,Servicios,,Electrónica,2916117,S2M0115,S2M0115,"SERVICIO  DE TRASLADO DE PACIENTES EN AUTOBUS PARA LAS UNIDADES MEDICAS EN  TODA LA DEMARCACION DEL ORGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA REGIONAL EN MICHOACAN, REGIMEN ORDINARIO, A EJERCER DEL 01 DE ENERO AL 31 DE DICIEMBRE DEL AÑO 2023",2023-01-01,2023-12-31,"62,931,034",MXN,Activo,0,,2022-11-25 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,AHP5703095H4,"AUTOTRANSPORTES HERRADURA DE PLATA, SA DE CV",,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2527951
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR015,IMSS-DEPARTAMENTO DE ADQUISICION DE BIENES Y CONTRATACION DE SERVICIOS #050GYR015,Pedro Sánchez Ascencio,2527912,,3390,"LA-050GYR015-E341-2022, SERVICIO DE GUARDERÍA EN EL ESQUEMA VECINAL COMUNITARIO ÚNICO  2023-2027",01. Licitación Pública LAASSP,,LA-050GYR015-E341-2022,2022-11-15 00:00:00 GMT,2022-11-01 12:23,2022-11-11 09:00,,Servicios,,Mixta,2916119,CCGN222821050092,CONTRATACION SERVICIO DE GUARDERÍA EN EL ESQUEMA VECINAL COMUNITARIO ÚNICO 2023-2027,CONTRATACION SERVICIO DE GUARDERÍA EN EL ESQUEMA VECINAL COMUNITARIO ÚNICO 2023-2027,2023-01-02,2027-12-31,"70,571,637",MXN,Activo,0,,2023-01-02 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,CAA9909286A0,CH ALJIN ALEGRIA SC,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2527912
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR024,"IMSS-OOAD, Estado de México Poniente, Coordinación de Abastecimiento y Equipamiento #050GYR024",Vanessa Gabriela Ortega Pineda,2521823,LA-050GYR024-E547-2022,3250,LICIT. PUB. NAL. Contrat. Serv. Transp. Subrog. Ordinario y Bienestar - 2023,01. Licitación Pública LAASSP,,LA-050GYR024-E547-2022,2022-11-28 00:00:00 GMT,2022-11-03 11:36,2022-11-22 08:30,,Servicios,,Electrónica,2916642,S2M0181,LICIT. PUB. NAL. Contrat. Serv. Transp. Subrog. Ordinario y Bienestar - 2023,"LICIT. PUB. NAL. Contrat. Serv. Transp. Subrog. Ordinario y Bienestar - 2023
",2023-01-01,2023-12-31,"19,655,172",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,TEP040910554,TRANSPORTES ESPECIALIZADOS PROGRAMADOS SA DE CV ,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2521823
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR024,"IMSS-OOAD, Estado de México Poniente, Coordinación de Abastecimiento y Equipamiento #050GYR024",Vanessa Gabriela Ortega Pineda,2521823,LA-050GYR024-E547-2022,3250,LICIT. PUB. NAL. Contrat. Serv. Transp. Subrog. Ordinario y Bienestar - 2023,01. Licitación Pública LAASSP,,LA-050GYR024-E547-2022,2022-11-28 00:00:00 GMT,2022-11-03 11:36,2022-11-22 08:30,,Servicios,,Electrónica,2916662,S2M0182,LICIT. PUB. NAL. Contrat. Serv. Transp. Subrog. Ordinario y Bienestar - 2023,"LICIT. PUB. NAL. Contrat. Serv. Transp. Subrog. Ordinario y Bienestar - 2023
",2023-01-01,2023-12-31,"831,897",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,TEP040910554,TRANSPORTES ESPECIALIZADOS PROGRAMADOS SA DE CV ,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2521823
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR004,IMSS-Oficina de Adquisiciones de la Delegación Chiapas #050GYR004,Fernando Cancino Pascacio,2529680,LA-050GYR004-E566-2022,2210,LA-050GYR004-E566-2022; SUMINISTRO DE AGUA POTABLE EN PIPA-EJERCICIO 2023,01. Licitación Pública LAASSP,,LA-050GYR004-E566-2022,2022-11-28 00:00:00 GMT,2022-11-08 14:53,2022-11-22 11:00,,Servicios,,Electrónica,2916709,S2M0271,LA-050GYR004-E566-2022; SUMINISTRO DE AGUA POTABLE EN PIPA-EJERCICIO 2023,LA-050GYR004-E566-2022; SUMINISTRO DE AGUA POTABLE EN PIPA-EJERCICIO 2023,2023-01-01,2023-12-31,"1,086,207",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"252,696",CES960116K56,CONSTRUCCIONES ESTUDIOS Y SUPERVISIONES SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2529680
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR974,IMSS-Departamento de Conservación y Servicios Generales #050GYR974,Fernando Arturo Saldivar Subillaga,2530139,LO-050GYR974-E28-2022,6220,"SUMINISTROS E INSTALACIÓN EN CINE LINTERNA, 5 PARTIDAS.",02. Licitación Pública LOPSRM,,LO-050GYR974-E28-2022,2022-11-22 00:00:00 GMT,2022-11-01 15:22,2022-11-16 09:30,,Obra Pública,,Electrónica,2918243,C2M0155,"SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO TIPO MONTACARGAS DEL CINE LINTERNA MÁGICA DEL ÓRGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA SUR DEL D.F.  PARTIDA 5.","TRABAJOS DE OBRA PARTIDA 1.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO DE SISTEMA DE AIRE ACONDICIONADO, PARTIDA 2.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO DE SISTEMA DE DETECCIÓN DE HUMO, PARTIDA 3.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO SISTEMA ELÉCTRICO, PARTIDA 4.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO SISTEMA HIDRÁULICO, PARTIDA 5.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO TIPO MONTACARGAS, PARA EL CORRECTO FUNCIONAMIENTO DEL CINE LINTERNA MÁGICA DEL ÓRGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA SUR DEL DISTRITO FEDERAL.",2023-01-02,2023-02-17,"862,000",MXN,Expirado,0,,2022-11-23 00:00:00 GMT,,0,0,,,SIT180531P45,SOLUCIONES INTEGRALES DE TRANSPORTACION VERTICAL EN MEXICO SITRAVEM SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2530139
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR974,IMSS-Departamento de Conservación y Servicios Generales #050GYR974,Fernando Arturo Saldivar Subillaga,2530139,LO-050GYR974-E28-2022,6220,"SUMINISTROS E INSTALACIÓN EN CINE LINTERNA, 5 PARTIDAS.",02. Licitación Pública LOPSRM,,LO-050GYR974-E28-2022,2022-11-22 00:00:00 GMT,2022-11-01 15:22,2022-11-16 09:30,,Obra Pública,,Electrónica,2918259,C2M0153,"SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO DE SISTEMA DE DETECCI+ON DE HUMO DEL CINE LINTERNA MÁGICA DEL ÓRGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA SUR DEL D.F.  PARTIDA 2. ","TRABAJOS DE OBRA PARTIDA 1.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO DE SISTEMA DE AIRE ACONDICIONADO, PARTIDA 2.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO DE SISTEMA DE DETECCIÓN DE HUMO, PARTIDA 3.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO SISTEMA ELÉCTRICO, PARTIDA 4.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO SISTEMA HIDRÁULICO, PARTIDA 5.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO TIPO MONTACARGAS, PARA EL CORRECTO FUNCIONAMIENTO DEL CINE LINTERNA MÁGICA DEL ÓRGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA SUR DEL DISTRITO FEDERAL.",2023-01-02,2023-02-17,"1,095,719",MXN,Expirado,0,,2022-11-23 00:00:00 GMT,,0,0,,,,JONATHAN ORTIZ MATEOS,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2530139
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR974,IMSS-Departamento de Conservación y Servicios Generales #050GYR974,Fernando Arturo Saldivar Subillaga,2530139,LO-050GYR974-E28-2022,6220,"SUMINISTROS E INSTALACIÓN EN CINE LINTERNA, 5 PARTIDAS.",02. Licitación Pública LOPSRM,,LO-050GYR974-E28-2022,2022-11-22 00:00:00 GMT,2022-11-01 15:22,2022-11-16 09:30,,Obra Pública,,Electrónica,2918267,C2M0154,"SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO SISTEMA ELECTRICO DEL CINE LINTERNA MÁGICA DEL ÓRGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA SUR DEL D.F.  PARTIDA 3. ","TRABAJOS DE OBRA PARTIDA 1.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO DE SISTEMA DE AIRE ACONDICIONADO, PARTIDA 2.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO DE SISTEMA DE DETECCIÓN DE HUMO, PARTIDA 3.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO SISTEMA ELÉCTRICO, PARTIDA 4.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO SISTEMA HIDRÁULICO, PARTIDA 5.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO TIPO MONTACARGAS, PARA EL CORRECTO FUNCIONAMIENTO DEL CINE LINTERNA MÁGICA DEL ÓRGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA SUR DEL DISTRITO FEDERAL.",2023-01-02,2023-02-17,"2,222,667",MXN,Expirado,0,,2022-11-23 00:00:00 GMT,,0,0,,"73,555",GIM950912180,GRUPO IMEV SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2530139
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR033,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR033,Sergio Rafael Abrego García,2528055,LICITACION PUBLICA NACIONAL,3470,LA-050GYR033-E575-2022 SERVICIO DE FLETES Y MANIOBRAS 2023,01. Licitación Pública LAASSP,,LA-050GYR033-E575-2022,2022-11-23 00:00:00 GMT,2022-10-27 15:26,2022-11-16 08:30,,Servicios,,Electrónica,2918585,S2M0122,S2M0122,"CONTRATACIÓN DE LA PARTIDA 2.- SERVICIO DE FLETES DEL RÉGIMEN BIENESTAR DEL OOAD REGIONAL MICHOACÁN, PARA EL EJERCICIO 2023.",2023-01-01,2023-04-30,"872,866",MXN,Expirado,0,,2022-11-23 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,,ROBERTO YAÑEZ AGUILAR,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2528055
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR033,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR033,Sergio Rafael Abrego García,2528055,LICITACION PUBLICA NACIONAL,3470,LA-050GYR033-E575-2022 SERVICIO DE FLETES Y MANIOBRAS 2023,01. Licitación Pública LAASSP,,LA-050GYR033-E575-2022,2022-11-23 00:00:00 GMT,2022-10-27 15:26,2022-11-16 08:30,,Servicios,,Electrónica,2918590,S2M0123,S2M0123,"CONTRATACIÓN DE LA PARTIDA 1.- SERVICIO DE FLETES DEL RÉGIMEN ORDINARIO  DEL OOAD REGIONAL MICHOACÁN, PARA EL EJERCICIO 2023.",2023-01-01,2023-05-31,"4,310,345",MXN,Expirado,0,,2022-11-23 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,,ROBERTO YAÑEZ AGUILAR,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2528055
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR033,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR033,Sergio Rafael Abrego García,2528055,LICITACION PUBLICA NACIONAL,3470,LA-050GYR033-E575-2022 SERVICIO DE FLETES Y MANIOBRAS 2023,01. Licitación Pública LAASSP,,LA-050GYR033-E575-2022,2022-11-23 00:00:00 GMT,2022-10-27 15:26,2022-11-16 08:30,,Servicios,,Electrónica,2918602,DSGN231724010004,DSGN231724010004,"CONTRATACIÓN DE LA PARTIDA 3.- SERVICIO DE MANIOBRAS DEL RÉGIMEN ORDINARIO DEL OOAD REGIONAL MICHOACÁN, PARA EL EJERCICIO 2023.",2023-01-01,2023-05-31,"2,155,172",MXN,Expirado,0,,2022-11-23 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,,ROBERTO YAÑEZ AGUILAR,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2528055
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR033,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR033,Sergio Rafael Abrego García,2528055,LICITACION PUBLICA NACIONAL,3470,LA-050GYR033-E575-2022 SERVICIO DE FLETES Y MANIOBRAS 2023,01. Licitación Pública LAASSP,,LA-050GYR033-E575-2022,2022-11-23 00:00:00 GMT,2022-10-27 15:26,2022-11-16 08:30,,Servicios,,Electrónica,2918608,DSGN231724010005,DSGN231724010005,"CONTRATACIÓN DE LA PARTIDA 4.- SERVICIO DE MANIOBRAS DEL PROGRAMA IMSS BIENESTAR  DEL OOAD REGIONAL MICHOACÁN, PARA EL EJERCICIO 2023.",2023-01-01,2023-04-30,"209,441",MXN,Expirado,0,,2022-11-23 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,,ROBERTO YAÑEZ AGUILAR,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2528055
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR033,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR033,Sergio Rafael Abrego García,2528059,LICITACION PUBLICA NACIONAL,5310,LA-050GYR033-E576-2022 ADQ DE BOMBAS DE INFUSION 2023,01. Licitación Pública LAASSP,,LA-050GYR033-E576-2022,2022-11-23 00:00:00 GMT,2022-10-27 13:23,2022-11-18 09:00,,Servicios,,Electrónica,2918638,D222009,D222009,ADQUISICIÓN DE INSUMOS PARA BOMBAS DE INFUSION PÁRA EL ORGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA REGIONAL MICHOACAN DEL EJERCICIO 2023.,2023-01-01,2023-12-31,"2,209,652",MXN,Activo,1,,2022-11-23 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,"811,609",DMT190918N50,DISTRIBUIDOR MEDICO TECNOMED SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2528059
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR033,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR033,Sergio Rafael Abrego García,2528075,LICITACION PUBLICA NACIONAL,2610,LA-050GYR033-E580-2022 SUMINISTRO DE DIESEL 2023,01. Licitación Pública LAASSP,,LA-050GYR033-E580-2022,2022-11-25 00:00:00 GMT,2022-10-27 15:52,2022-11-24 09:00,,Servicios,,Electrónica,2918744,DSGN231711020008,DSGN231711020008,SERVICIO DE SUMINISTRO SEGURO Y CONFIABLE DE DIESEL CENTRIFUGADO PARA MAQUINARIA REGIMEN ORDINARIO MEDIANTE CONTRATO ABIERTO PARA EL ÓRGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA REGIONAL MICHOACÁN PARA EJERCER DEL 1 DE ENERO AL 31 DE DICIEMBRE DEL 2023,2023-01-01,2023-05-31,"16,379,310",MXN,Expirado,0,,2022-11-25 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,MAO711008TE9,MANUEL ARROYO ORTEGA Y SUCESORES SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2528075
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR033,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR033,Sergio Rafael Abrego García,2528048,LICITACION PUBLICA NACIONAL,3360,LA-050GYR033-E574-2022 SERVICIO DE FOTOCOPIADO 2023,01. Licitación Pública LAASSP,,LA-050GYR033-E574-2022,2022-11-25 00:00:00 GMT,2022-10-27 13:00,2022-11-23 10:00,,Servicios,,Electrónica,2918775,DSGN231724210006,DSGN231724210006,"SERVICIO DE FOTOCOPIADO Y DUPLICADO PARA LAS UNIDADES MEDICAS  Y ADMINISTRATIVAS DEL REGIMEN ORDINARIO E IMSS BIENESTAR DEL ORGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA REGIONAL EN MICHOACAN, PARA EL EJERCICIO 2023",2023-01-01,2023-12-31,"775,862",MXN,Activo,0,,2022-11-25 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,SID040910GSA,SISTEMAS DE IMPRESION DIGITAL SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2528048
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR033,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR033,Sergio Rafael Abrego García,2528048,LICITACION PUBLICA NACIONAL,3360,LA-050GYR033-E574-2022 SERVICIO DE FOTOCOPIADO 2023,01. Licitación Pública LAASSP,,LA-050GYR033-E574-2022,2022-11-25 00:00:00 GMT,2022-10-27 13:00,2022-11-23 10:00,,Servicios,,Electrónica,2918992,DSGN231724210007,DSGN231724210007,"SERVICIO DE FOTOCOPIADO Y DUPLICADO PARA LAS UNIDADES MEDICAS  Y ADMINISTRATIVAS DEL REGIMEN ORDINARIO E IMSS BIENESTAR DEL ORGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA REGIONAL EN MICHOACAN, PARA EL EJERCICIO 2023",2023-01-01,2023-12-31,"522,288",MXN,Activo,0,,2022-11-25 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,SID040910GSA,SISTEMAS DE IMPRESION DIGITAL SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2528048
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR091,"IMSS-UMAE Hospital de Traumatología y Ortopedia de Puebla, Oficina de Adquisiciones #050GYR091",Carlos Francisco Morales Flores,2532700,IA-050GYR091-E160-2022,"2540, 2550",SERVICIO DE DOSIMETRÍA PERSONAL PARA EL EJERCICIO FISCAL 2023,03. Invitación a Cuando Menos Tres Personas LAASSP,Art. 41 fr. V,IA-050GYR091-E160-2022,2022-11-04 00:00:00 GMT,2022-10-31 16:39,2022-11-21 12:00,,Adquisiciones,,Electrónica,2919432,S2M0054,SERVICIO DE DOSIMETRÍA PERSONAL PARA EL EJERCICIO FISCAL 2023,SERVICIO DE DOSIMETRÍA PERSONAL PARA EL EJERCICIO FISCAL 2023,2023-01-01,2023-12-31,"65,216",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"757,383",FMF200213TI6,FISICA MEDICA FIMERA SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2532700
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR091,"IMSS-UMAE Hospital de Traumatología y Ortopedia de Puebla, Oficina de Adquisiciones #050GYR091",Carlos Francisco Morales Flores,2532125,IA-050GYR091-E153-2022,2540,APARATOS DE ORTOPEDIA Y PRÓTESIS 2023,03. Invitación a Cuando Menos Tres Personas LAASSP,Art. 41 fr. V,IA-050GYR091-E153-2022,2022-11-04 00:00:00 GMT,2022-10-31 16:05,2022-11-21 13:00,,Adquisiciones,,Electrónica,2919434,ABTA23TP04050001,APARATOS DE ORTOPEDIA Y PRÓTESIS 2023,APARATOS DE ORTOPEDIA Y PRÓTESIS 2023,2023-01-01,2023-12-31,"62,650",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,SAMUEL DAVID MEDINA BUENO,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2532125
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR974,IMSS-Departamento de Conservación y Servicios Generales #050GYR974,Fernando Arturo Saldivar Subillaga,2543018,AO-050GYR974-E31-2022,6220,TRABAJOS DE OBRA 2 PARTIDAS DEL CINE LINTERNA MÁGICA (SEGUNDA VUELTA).,06. Adjudicación Directa LOPSRM,Art. 42 fr. VII,AO-050GYR974-E31-2022,,2022-11-28 15:48,2022-11-30 12:00,,Obra Pública,,Electrónica,2919438,C2M0157,"SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO DE SISTEMA DE AIRE ACONDICIONADO PARA EL CORRECTO FUNCIONAMIENTO DEL CINE LINTERNA MÁGICA DEL  OOAD SUR DEL D.F. (SEGUNDA VUELTA) PARTIDA 1","TRABAJOS DE OBRA PARTIDA 1.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO DE SISTEMA DE AIRE ACONDICIONADO, PARTIDA 4.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO SISTEMA HIDRÁULICO PARA EL CORRECTO FUNCIONAMIENTO DEL CINE LINTERNA MÁGICA DEL ÓRGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA SUR DEL DISTRITO FEDERAL (SEGUNDA VUELTA).",2023-01-02,2023-02-17,"4,604,354",MXN,Expirado,0,,2022-12-01 00:00:00 GMT,,0,0,,"207,544",GRO111024685,GRUPO ROVILO SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2543018
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR974,IMSS-Departamento de Conservación y Servicios Generales #050GYR974,Fernando Arturo Saldivar Subillaga,2543018,AO-050GYR974-E31-2022,6220,TRABAJOS DE OBRA 2 PARTIDAS DEL CINE LINTERNA MÁGICA (SEGUNDA VUELTA).,06. Adjudicación Directa LOPSRM,Art. 42 fr. VII,AO-050GYR974-E31-2022,,2022-11-28 15:48,2022-11-30 12:00,,Obra Pública,,Electrónica,2919451,C2M0158,"SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO DE SISTEMA HIDRÁULICO PARA EL CORRECTO FUNCIONAMIENTO DEL CINE LINTERNA MÁGICA DEL  OOAD SUR DEL D.F. (SEGUNDA VUELTA) PARTIDA 4.","TRABAJOS DE OBRA PARTIDA 1.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO DE SISTEMA DE AIRE ACONDICIONADO, PARTIDA 4.- SUMINISTRO, INSTALACIÓN Y PUESTA EN MARCHA DE EQUIPAMIENTO SISTEMA HIDRÁULICO PARA EL CORRECTO FUNCIONAMIENTO DEL CINE LINTERNA MÁGICA DEL ÓRGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA SUR DEL DISTRITO FEDERAL (SEGUNDA VUELTA).",2023-01-02,2023-02-17,"1,296,957",MXN,Expirado,0,,2022-12-01 00:00:00 GMT,,0,0,,"25,361",CGE010330IX7,CONSTRUCTORA GERMER SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2543018
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR033,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR033,Sergio Rafael Abrego García,2527957,LICITACION PUBLICA INTERNACIONAL,2540,LA-050GYR033-E571-2022 ADQUISICIÓN DE MATERIAL DE OSTEOSÍNTESIS 2023,01. Licitación Pública LAASSP,,LA-050GYR033-E571-2022,2022-11-24 00:00:00 GMT,2022-10-27 11:51,2022-11-18 12:00,,Servicios,,Electrónica,2921067,ABTI231704060003,ABTI231704060003,"ADQUISICIÓN DE MATERIAL DE OSTEOSÍNTESIS Y ENDOPRÓTESIS, PARA ATENDER LAS NECESIDADES DEL ÓRGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA REGIONAL MICHOACÁN, A EJERCER A PARTIR DE LA EMISION DEL FALLO AL 31 DE DICIEMBRE DEL 2023",2023-01-01,2023-12-31,"41,379,310",MXN,Activo,1,,2022-11-25 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,"48,935",TDI001206KV0,TECNOLOGIA Y DISEÑO INDUSTRIAL SAPI DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2527957
